Date,Address,Postcode,Type,New-build,Tenure,Bedrooms,"Price paid",Lat,Lng,URL
"2022-02-01 00:00:00","Flat 3, Trafalgar House, Bronti Close","SE17 2HF",Flat,"Old stock",Leasehold,2,273500,51.4879345,-0.0930384,https://propertydata.co.uk/transaction/E073986B-D032-2134-E053-6C04A8C0233B
"2022-01-31 00:00:00","395a, Walworth Road","SE17 2AW","Terraced house","Old stock",Leasehold,3,405000,51.4849867,-0.0935685,https://propertydata.co.uk/transaction/E073986B-D29B-2134-E053-6C04A8C0233B
"2022-01-31 00:00:00","Flat 24, Ellery House, Beckway Street","SE17 1TN",Flat,"Old stock",Leasehold,1,300000,51.4911419,-0.0858021,https://propertydata.co.uk/transaction/E073986B-D02C-2134-E053-6C04A8C0233B
"2022-01-28 00:00:00","Flat 9, Peace Court, Harmony Place","SE1 5TR",Flat,"Old stock",Leasehold,2,242500,51.4870619,-0.0714462,https://propertydata.co.uk/transaction/F5E8B081-DE95-3A13-E053-6C04A8C060B7
"2022-01-28 00:00:00","87, Pages Walk","SE1 4HD","Terraced house","Old stock",Freehold,2,854000,51.4933104,-0.0821934,https://propertydata.co.uk/transaction/DBA933F9-E9A7-669D-E053-6B04A8C0AD56
"2022-01-24 00:00:00","4, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,3,1080000,51.4860473,-0.0957649,https://propertydata.co.uk/transaction/DE2D0CE0-1940-51EE-E053-6C04A8C00671
"2022-01-21 00:00:00","63b, Larcom Street","SE17 1NJ",Flat,"Old stock",Leasehold,3,480000,51.4914328,-0.0950338,https://propertydata.co.uk/transaction/EA3278AA-951F-2676-E053-6B04A8C015F8
"2022-01-07 00:00:00","Flat 9, Tennyson House, Browning Street","SE17 1DB",Flat,"Old stock",Leasehold,4,420000,51.4896282,-0.0945412,https://propertydata.co.uk/transaction/DE2D0CE0-3B1D-51EE-E053-6C04A8C00671
"2021-12-20 00:00:00","27, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,3,1215000,51.485302,-0.0970739,https://propertydata.co.uk/transaction/D93B27B1-4435-3100-E053-6C04A8C08887
"2021-12-20 00:00:00","62, Aylesbury Road","SE17 2EH",Flat,"Old stock",Leasehold,1,415000,51.4875488,-0.0874723,https://propertydata.co.uk/transaction/DE2D0CE0-3C82-51EE-E053-6C04A8C00671
"2021-12-17 00:00:00","99, Pages Walk","SE1 4HD","Terraced house","Old stock",Freehold,2,975000,51.493146,-0.0824681,https://propertydata.co.uk/transaction/D707E535-DC77-0AD9-E053-6B04A8C067CC
"2021-12-17 00:00:00","136, Chaucer Drive","SE1 5RG",Flat,"Old stock",Leasehold,2,335000,51.4896072,-0.0736293,https://propertydata.co.uk/transaction/DBA933FA-13D0-669D-E053-6B04A8C0AD56
"2021-12-10 00:00:00","47, Aylesbury Road","SE17 2EQ",Flat,"Old stock",Leasehold,1,408000,51.4876923,-0.0876717,https://propertydata.co.uk/transaction/D707E536-0C02-0AD9-E053-6B04A8C067CC
"2021-11-24 00:00:00","78b, Henshaw Street","SE17 1PD","Terraced house","Old stock",Freehold,4,940750,51.493128,-0.0887155,https://propertydata.co.uk/transaction/D707E536-08D2-0AD9-E053-6B04A8C067CC
"2021-11-05 00:00:00","Flat 106, Waleran Flats, Old Kent Road","SE1 5UY",Flat,"Old stock",Leasehold,1,298500,51.492253,-0.0826306,https://propertydata.co.uk/transaction/D22473F6-1CE3-7B40-E053-6C04A8C0A630
"2021-10-29 00:00:00","Flat 1, Eugene Cotter House, Beckway Street","SE17 1QS",Flat,"Old stock",Leasehold,3,385000,51.4913205,-0.0863137,https://propertydata.co.uk/transaction/DBA933FA-1074-669D-E053-6B04A8C0AD56
"2021-10-22 00:00:00","34, Southwark Park Road","SE16 3RT",Flat,"Old stock",Leasehold,4,490000,51.4924919,-0.0726927,https://propertydata.co.uk/transaction/DBA933FA-10FA-669D-E053-6B04A8C0AD56
"2021-10-20 00:00:00","10, Bushwood Drive","SE1 5RE","Terraced house","Old stock",Freehold,4,715000,51.4900324,-0.072283,https://propertydata.co.uk/transaction/D4D42646-6DC4-27F6-E053-6C04A8C0A572
"2021-10-15 00:00:00","320a, East Street","SE17 2SX",Flat,"Old stock",Leasehold,1,423000,51.4900724,-0.0826875,https://propertydata.co.uk/transaction/DBA933FA-1291-669D-E053-6B04A8C0AD56
"2021-10-15 00:00:00","Flat 17, Fawkham House, Longfield Estate","SE1 5SA",Flat,"Old stock",Leasehold,1,300000,51.4915085,-0.0737969,https://propertydata.co.uk/transaction/EC7AD09A-4993-9200-E053-6C04A8C0E306
"2021-10-01 00:00:00","66, Wooler Street","SE17 2EF",Flat,"Old stock",Leasehold,2,475000,51.4878368,-0.0883365,https://propertydata.co.uk/transaction/D22473F6-1DFA-7B40-E053-6C04A8C0A630
"2021-09-30 00:00:00","Flat 59, St. Peters House, Queens Row","SE17 2PU",Flat,"Old stock",Leasehold,3,415000,51.4847873,-0.0917242,https://propertydata.co.uk/transaction/D22473F6-1C53-7B40-E053-6C04A8C0A630
"2021-09-30 00:00:00","6, Hillery Close","SE17 1RQ",Flat,"Old stock",Leasehold,2,365000,51.4918577,-0.0883471,https://propertydata.co.uk/transaction/DBA933FA-16AF-669D-E053-6B04A8C0AD56
"2021-09-28 00:00:00","39, Searles Road","SE1 4YX","Terraced house","Old stock",Freehold,4,935555,51.4935105,-0.0865703,https://propertydata.co.uk/transaction/CFC9085D-1931-9A70-E053-6B04A8C09D6A
"2021-09-20 00:00:00","3, Old Canal Mews","SE15 6NX",Flat,"Old stock",Leasehold,2,460000,51.4864228,-0.0745436,https://propertydata.co.uk/transaction/D707E536-087D-0AD9-E053-6B04A8C067CC
"2021-09-20 00:00:00","Flat 49, Eugene Cotter House, Beckway Street","SE17 1QS",Flat,"Old stock",Leasehold,3,385000,51.4913205,-0.0863137,https://propertydata.co.uk/transaction/D22473F6-1BC4-7B40-E053-6C04A8C0A630
"2021-09-17 00:00:00","270, Merrow Street","SE17 2PA","Terraced house","Old stock",Freehold,4,656000,51.4869584,-0.0874739,https://propertydata.co.uk/transaction/D93B27B1-70C7-3100-E053-6C04A8C08887
"2021-09-15 00:00:00","Flat 23, Paxton House, Morecambe Street","SE17 1DS",Flat,"Old stock",Leasehold,2,320000,51.4893919,-0.0928827,https://propertydata.co.uk/transaction/D707E536-08F6-0AD9-E053-6B04A8C067CC
"2021-09-13 00:00:00","33, Henshaw Street","SE17 1PE","Terraced house","Old stock",Freehold,3,930000,51.4929521,-0.0902472,https://propertydata.co.uk/transaction/D93B27B1-73D9-3100-E053-6C04A8C08887
"2021-09-03 00:00:00","12, Hemp Walk","SE17 1PF",Flat,"Old stock",Leasehold,2,395000,51.492232,-0.0889757,https://propertydata.co.uk/transaction/D707E536-07F1-0AD9-E053-6B04A8C067CC
"2021-08-26 00:00:00","5, Searles Road","SE1 4YU","Terraced house","Old stock",Freehold,5,1000000,51.4937573,-0.0885575,https://propertydata.co.uk/transaction/CD5A9DCC-45A4-310A-E053-6C04A8C00A1F
"2021-08-13 00:00:00","22, Trafalgar Avenue","SE15 6NR","Terraced house","Old stock",Freehold,4,1250000,51.4860089,-0.074284,https://propertydata.co.uk/transaction/CD5A9DCC-63BE-310A-E053-6C04A8C00A1F
"2021-08-11 00:00:00","64, Henshaw Street","SE17 1PD",Flat,"Old stock",Freehold,4,850000,51.4930101,-0.0891526,https://propertydata.co.uk/transaction/CD5A9DCC-6352-310A-E053-6C04A8C00A1F
"2021-07-30 00:00:00","38, Cadet Drive","SE1 5RU",Flat,"Old stock",Leasehold,1,275000,51.4891665,-0.0699477,https://propertydata.co.uk/transaction/CD5A9DCC-6526-310A-E053-6C04A8C00A1F
"2021-06-30 00:00:00","Flat 8, Downend Court, Bibury Close","SE15 6AQ",Flat,"Old stock",Leasehold,3,350000,51.4811967,-0.0789122,https://propertydata.co.uk/transaction/CB0035E6-439B-58AE-E053-6B04A8C091AF
"2021-06-30 00:00:00","9, Setchell Way","SE1 5XR","Semi-detached house","Old stock",Leasehold,3,615000,51.4929821,-0.0771028,https://propertydata.co.uk/transaction/CD5A9DCC-63F6-310A-E053-6C04A8C00A1F
"2021-06-30 00:00:00","67, Henshaw Street","SE17 1PE","Terraced house","Old stock",Freehold,3,815000,51.4932124,-0.0892617,https://propertydata.co.uk/transaction/D707E536-0D28-0AD9-E053-6B04A8C067CC
"2021-06-29 00:00:00","36a, Surrey Square","SE17 2JX",Flat,"Old stock",Leasehold,2,500000,51.4891867,-0.0818598,https://propertydata.co.uk/transaction/D4D42646-6A15-27F6-E053-6C04A8C0A572
"2021-06-29 00:00:00","Flat 5, Spectrum Place, Lytham Street","SE17 2GP",Flat,"Old stock",Leasehold,2,510000,51.4854051,-0.0918823,https://propertydata.co.uk/transaction/D707E536-0D0E-0AD9-E053-6B04A8C067CC
"2021-06-29 00:00:00","168c, Portland Street","SE17 2NS",Flat,"Old stock",Leasehold,1,350000,51.4875156,-0.0903442,https://propertydata.co.uk/transaction/D4D42646-6E33-27F6-E053-6C04A8C0A572
"2021-06-28 00:00:00","Flat 57, Dawes House, Orb Street","SE17 1RD",Flat,"Old stock",Leasehold,2,360000,51.4910362,-0.0899526,https://propertydata.co.uk/transaction/CFC9085D-1982-9A70-E053-6B04A8C09D6A
"2021-06-28 00:00:00","Flat 79, Dawes House, Orb Street","SE17 1RD",Flat,"Old stock",Leasehold,2,325000,51.4902993,-0.08893,https://propertydata.co.uk/transaction/CFC9085D-1B49-9A70-E053-6B04A8C09D6A
"2021-06-25 00:00:00","Flat 12, Povey House, Beckway Street","SE17 1TP",Flat,"Old stock",Leasehold,3,365000,51.4906568,-0.0846471,https://propertydata.co.uk/transaction/D707E536-0E3A-0AD9-E053-6B04A8C067CC
"2021-06-25 00:00:00","37, Aylesbury Road","SE17 2EQ","Terraced house","Old stock",Leasehold,1,450000,51.4876298,-0.0879134,https://propertydata.co.uk/transaction/D4D42646-6C01-27F6-E053-6C04A8C0A572
"2021-06-24 00:00:00","29, Setchell Way","SE1 5XR",Flat,"Old stock",Leasehold,2,470000,51.4929821,-0.0771028,https://propertydata.co.uk/transaction/D22473F6-1D07-7B40-E053-6C04A8C0A630
"2021-06-24 00:00:00","19, Sondes Street","SE17 2PQ","Semi-detached house","Old stock",Freehold,2,505000,51.4852958,-0.0896263,https://propertydata.co.uk/transaction/D707E535-DB86-0AD9-E053-6B04A8C067CC
"2021-06-24 00:00:00","9, Portland Street","SE17 2PF","Terraced house","Old stock",Freehold,2,640000,51.4848813,-0.0890715,https://propertydata.co.uk/transaction/CB0035E6-44BD-58AE-E053-6B04A8C091AF
"2021-06-21 00:00:00","Flat 3, Gloucester Court, Rowcross Street","SE1 5HQ",Flat,"Old stock",Leasehold,3,495000,51.4812595,-0.0759912,https://propertydata.co.uk/transaction/CFC9085D-1A88-9A70-E053-6B04A8C09D6A
"2021-06-18 00:00:00","11b, Trafalgar Avenue","SE15 6NP",Flat,"Old stock",Leasehold,1,360000,51.4861353,-0.0737878,https://propertydata.co.uk/transaction/C8A3A576-AE0C-0425-E053-6C04A8C0947B
"2021-06-17 00:00:00","79, Pages Walk","SE1 4HD","Terraced house","Old stock",Freehold,4,840000,51.4934132,-0.0819644,https://propertydata.co.uk/transaction/CFC9085D-1937-9A70-E053-6B04A8C09D6A
"2021-06-16 00:00:00","89, Mina Road","SE17 2QS","Terraced house","Old stock",Freehold,3,820000,51.4867637,-0.0802748,https://propertydata.co.uk/transaction/CD5A9DCC-4331-310A-E053-6C04A8C00A1F
"2021-06-15 00:00:00","61, Darwin Street","SE17 1EZ",Flat,"Old stock",Leasehold,3,567000,51.4924308,-0.0868906,https://propertydata.co.uk/transaction/CFC9085D-18FF-9A70-E053-6B04A8C09D6A
"2021-06-10 00:00:00","5, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,3,1030000,51.4859652,-0.0956958,https://propertydata.co.uk/transaction/CFC9085C-C611-9A70-E053-6B04A8C09D6A
"2021-06-04 00:00:00","Flat 2, Detling House, Congreve Street","SE17 1SZ",Flat,"Old stock",Leasehold,3,510000,51.4905025,-0.0832596,https://propertydata.co.uk/transaction/CD5A9DCC-6427-310A-E053-6C04A8C00A1F
"2021-05-26 00:00:00","Flat 2, Culand House, Congreve Street","SE17 1ST",Flat,"Old stock",Leasehold,3,480000,51.4904197,-0.0824092,https://propertydata.co.uk/transaction/D4D42646-6C3B-27F6-E053-6C04A8C0A572
"2021-05-25 00:00:00","175, Merrow Street","SE17 2NY",Flat,"Old stock",Leasehold,1,386000,51.4871641,-0.0875795,https://propertydata.co.uk/transaction/CFC9085D-1C34-9A70-E053-6B04A8C09D6A
"2021-05-20 00:00:00","Flat 10, Paxton House, Morecambe Street","SE17 1DS",Flat,"Old stock",Leasehold,1,330000,51.4893919,-0.0928827,https://propertydata.co.uk/transaction/D4D42646-6BB1-27F6-E053-6C04A8C0A572
"2021-05-17 00:00:00","Flat 4, Groombridge House, Upnor Way","SE17 2RP",Flat,"Old stock",Leasehold,1,272500,51.4879974,-0.0792013,https://propertydata.co.uk/transaction/CFC9085D-1AE4-9A70-E053-6B04A8C09D6A
"2021-05-10 00:00:00","80, Wooler Street","SE17 2EF",Flat,"Old stock",Leasehold,2,455000,51.4880343,-0.0878581,https://propertydata.co.uk/transaction/CB0035E6-4576-58AE-E053-6B04A8C091AF
"2021-05-04 00:00:00","87, Rodney Road","SE17 1RF",Flat,"Old stock",Leasehold,1,295000,51.4916784,-0.09157,https://propertydata.co.uk/transaction/C3C3F9B6-60A8-362B-E053-6B04A8C03ACC
"2021-04-30 00:00:00","60, Wooler Street","SE17 2EF",Flat,"Old stock",Leasehold,1,410000,51.4877973,-0.0885187,https://propertydata.co.uk/transaction/D93B27B1-6F8F-3100-E053-6C04A8C08887
"2021-04-30 00:00:00","60, Wooler Street","SE17 2EF",Flat,"Old stock",Leasehold,1,410000,51.4878236,-0.0882125,https://propertydata.co.uk/transaction/E7B085FC-DA96-7E31-E053-6C04A8C0E67F
"2021-04-26 00:00:00","Flat 26, Quedgeley Court, Ebley Close","SE15 6BD",Flat,"Old stock",Leasehold,3,399950,51.4858204,-0.0721864,https://propertydata.co.uk/transaction/CB0035E6-4511-58AE-E053-6B04A8C091AF
"2021-04-23 00:00:00","75, Marcia Road","SE1 5XF","Terraced house","Old stock",Freehold,4,740000,51.4897003,-0.0780135,https://propertydata.co.uk/transaction/CD5A9DCC-63F9-310A-E053-6C04A8C00A1F
"2021-04-21 00:00:00","Flat 59, Andoversford Court, Bibury Close","SE15 6AF",Flat,"Old stock",Leasehold,2,385000,51.4797332,-0.0742403,https://propertydata.co.uk/transaction/CD5A9DCC-648C-310A-E053-6C04A8C00A1F
"2021-04-20 00:00:00","34, Henshaw Street","SE17 1PD","Terraced house","Old stock",Freehold,3,835000,51.492745,-0.0900671,https://propertydata.co.uk/transaction/C3C3F9B6-5CDE-362B-E053-6B04A8C03ACC
"2021-04-09 00:00:00","55, Chaucer Drive","SE1 5TA","Terraced house","Old stock",Freehold,1,380000,51.4896194,-0.0733705,https://propertydata.co.uk/transaction/C8A3A576-ACE6-0425-E053-6C04A8C0947B
"2021-03-31 00:00:00","9, Bartholomew Street","SE1 4AJ","Terraced house","Old stock",Freehold,3,855000,51.4945986,-0.0891873,https://propertydata.co.uk/transaction/C8A3A576-8D2F-0425-E053-6C04A8C0947B
"2021-03-26 00:00:00","13, Parkhouse Street","SE5 7TQ",Flat,"Old stock",Leasehold,3,585000,51.480546,-0.0878543,https://propertydata.co.uk/transaction/C6209F5F-E816-295E-E053-6C04A8C0DDCC
"2021-03-24 00:00:00","31, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,4,1000000,51.4853553,-0.0973875,https://propertydata.co.uk/transaction/C6209F5F-BE87-295E-E053-6C04A8C0DDCC
"2021-03-24 00:00:00","13, Henshaw Street","SE17 1PE","Terraced house","Old stock",Freehold,3,825000,51.4927506,-0.090898,https://propertydata.co.uk/transaction/C3C3F9B6-607C-362B-E053-6B04A8C03ACC
"2021-03-23 00:00:00","Flat 32, Dhonau House, Longfield Estate","SE1 5TL",Flat,"Old stock",Leasehold,1,275000,51.4926715,-0.074252,https://propertydata.co.uk/transaction/C6209F5F-E691-295E-E053-6C04A8C0DDCC
"2021-03-19 00:00:00","94b, Smyrks Road","SE17 2QP",Flat,"Old stock",Leasehold,1,345000,51.4873291,-0.0809141,https://propertydata.co.uk/transaction/C3C3F9B6-5EEE-362B-E053-6B04A8C03ACC
"2021-03-19 00:00:00","38, Henshaw Street","SE17 1PD","Terraced house","Old stock",Freehold,3,800000,51.4928215,-0.0899543,https://propertydata.co.uk/transaction/C3C3F9B6-609C-362B-E053-6B04A8C03ACC
"2021-03-16 00:00:00","128, Fort Road","SE1 5PT","Terraced house","Old stock",Freehold,3,1010000,51.4912001,-0.0715618,https://propertydata.co.uk/transaction/C3C3F9B6-35ED-362B-E053-6B04A8C03ACC
"2021-03-10 00:00:00","Flat 13, Harry Hinkins House, Walworth Place","SE17 2TH",Flat,"Old stock",Leasehold,3,352000,51.4868661,-0.0940285,https://propertydata.co.uk/transaction/C6209F5F-E608-295E-E053-6C04A8C0DDCC
"2021-03-08 00:00:00","16, Bushwood Drive","SE1 5RE","Terraced house","Old stock",Freehold,5,750000,51.4901229,-0.0727316,https://propertydata.co.uk/transaction/C3C3F9B6-5E01-362B-E053-6B04A8C03ACC
"2021-03-05 00:00:00","Flat 4, Detling House, Congreve Street","SE17 1SZ",Flat,"Old stock",Leasehold,3,470000,51.4905025,-0.0832596,https://propertydata.co.uk/transaction/C3C3F9B6-5DCC-362B-E053-6B04A8C03ACC
"2021-03-04 00:00:00","108, Oxley Close","SE1 5HP",Flat,"Old stock",Leasehold,1,320000,51.4889991,-0.0727618,https://propertydata.co.uk/transaction/C8A3A576-AFE7-0425-E053-6C04A8C0947B
"2021-03-01 00:00:00","47, Setchell Way","SE1 5XR",Flat,"Old stock",Leasehold,3,625000,51.4929821,-0.0771028,https://propertydata.co.uk/transaction/C3C3F9B6-5B66-362B-E053-6B04A8C03ACC
"2021-02-26 00:00:00","1, Salisbury Close","SE17 1BY",Flat,"Old stock",Leasehold,2,430000,51.4923693,-0.0896053,https://propertydata.co.uk/transaction/C3C3F9B6-60DA-362B-E053-6B04A8C03ACC
"2021-02-25 00:00:00","Flat 14, Cam Court, Bibury Close","SE15 6AG",Flat,"Old stock",Leasehold,3,360000,51.481639,-0.0784615,https://propertydata.co.uk/transaction/C3C3F9B6-5C5B-362B-E053-6B04A8C03ACC
"2021-02-19 00:00:00","Flat 10, James Stroud House, Walworth Place","SE17 2TQ",Flat,"Old stock",Leasehold,3,350000,51.4872359,-0.094045,https://propertydata.co.uk/transaction/C3C3F9B6-5C0A-362B-E053-6B04A8C03ACC
"2021-02-12 00:00:00","67, Wooler Street","SE17 2ED","Terraced house","Old stock",Freehold,2,650000,51.488173,-0.0878376,https://propertydata.co.uk/transaction/C3C3F9B6-33C4-362B-E053-6B04A8C03ACC
"2021-02-10 00:00:00","41, Cadet Drive","SE1 5RU","Terraced house","Old stock",Leasehold,1,373000,51.4890638,-0.0700257,https://propertydata.co.uk/transaction/C18F412B-63D7-81A6-E053-6B04A8C0AD18
"2021-02-08 00:00:00","55, Aylesbury Road","SE17 2EQ",Flat,"Old stock",Leasehold,1,405000,51.4876753,-0.0875051,https://propertydata.co.uk/transaction/C18F412B-61AF-81A6-E053-6B04A8C0AD18
"2021-01-29 00:00:00","100, Cobourg Road","SE5 0JB","Terraced house","Old stock",Freehold,5,800000,51.4844449,-0.076857,https://propertydata.co.uk/transaction/CFC9085D-18E2-9A70-E053-6B04A8C09D6A
"2021-01-14 00:00:00","70, Aylesbury Road","SE17 2EH",Flat,"Old stock",Leasehold,1,380000,51.4874215,-0.0879092,https://propertydata.co.uk/transaction/EED73E76-3C1E-6AF3-E053-6C04A8C08ABA
"2021-01-08 00:00:00","Flat 6, Littlebourne House, Upnor Way","SE17 2RW",Flat,"Old stock",Leasehold,1,275000,51.4834147,-0.0928598,https://propertydata.co.uk/transaction/BEF7EBBF-5DD7-7A76-E053-6B04A8C092F7
"2021-01-08 00:00:00","Flat 11, Westonbirt Court, Ebley Close","SE15 6BH",Flat,"Old stock",Leasehold,3,340000,51.4813874,-0.0768302,https://propertydata.co.uk/transaction/BEF7EBBF-5DC3-7A76-E053-6B04A8C092F7
"2021-01-05 00:00:00","Flat 4, Spectrum Place, Lytham Street","SE17 2GP",Flat,"Old stock",Leasehold,2,500000,51.4853581,-0.0919885,https://propertydata.co.uk/transaction/C18F412B-6165-81A6-E053-6B04A8C0AD18
"2021-01-05 00:00:00","Flat 8, Dormstone House, Congreve Street","SE17 1TA",Flat,"Old stock",Leasehold,3,350000,51.4908771,-0.0835263,https://propertydata.co.uk/transaction/BEF7EBBF-3DA9-7A76-E053-6B04A8C092F7
"2020-12-22 00:00:00","7, Lytham Street","SE17 2PN","Terraced house","Old stock",Freehold,2,460000,51.4857418,-0.0905478,https://propertydata.co.uk/transaction/BC8936BC-0384-0E2C-E053-6C04A8C0DBF4
"2020-12-18 00:00:00","7, Aylesbury Road","SE17 2EQ",Flat,"Old stock",Leasehold,1,420000,51.4875642,-0.0883906,https://propertydata.co.uk/transaction/BC8936BC-04A2-0E2C-E053-6C04A8C0DBF4
"2020-12-17 00:00:00","94, Mina Road","SE17 2QS","Terraced house","Old stock",Freehold,3,615000,51.4870502,-0.0800885,https://propertydata.co.uk/transaction/BC8936BC-04CA-0E2C-E053-6C04A8C0DBF4
"2020-12-17 00:00:00","Flat B, 64, Surrey Square","SE17 2JX",Flat,"Old stock",Leasehold,1,350000,51.4884444,-0.0836041,https://propertydata.co.uk/transaction/BEF7EBBF-5F5B-7A76-E053-6B04A8C092F7
"2020-12-14 00:00:00","Flat 36, Eugene Cotter House, Beckway Street","SE17 1QS",Flat,"Old stock",Leasehold,1,337500,51.4913205,-0.0863137,https://propertydata.co.uk/transaction/BC8936BC-03F7-0E2C-E053-6C04A8C0DBF4
"2020-12-14 00:00:00","4, Lytham Street","SE17 2PN","Terraced house","Old stock",Freehold,2,565000,51.4853594,-0.0908759,https://propertydata.co.uk/transaction/BC8936BB-E680-0E2C-E053-6C04A8C0DBF4
"2020-12-11 00:00:00","Flat 9, Bridport, Cadiz Street","SE17 2TL",Flat,"Old stock",Leasehold,1,310000,51.4870374,-0.0931262,https://propertydata.co.uk/transaction/BA558B33-2437-76EF-E053-6B04A8C0B4B7
"2020-12-11 00:00:00","Flat 12, James Stroud House, Walworth Place","SE17 2TQ",Flat,"Old stock",Leasehold,3,361000,51.4872359,-0.094045,https://propertydata.co.uk/transaction/BC8936BC-0386-0E2C-E053-6C04A8C0DBF4
"2020-12-11 00:00:00","Flat 96, Dawes House, Orb Street","SE17 1RD",Flat,"Old stock",Leasehold,3,376000,51.4910362,-0.0899526,https://propertydata.co.uk/transaction/BEF7EBBF-5DDB-7A76-E053-6B04A8C092F7
"2020-12-11 00:00:00","77, Henshaw Street","SE17 1PE","Terraced house","Old stock",Freehold,3,702500,51.4932846,-0.0888933,https://propertydata.co.uk/transaction/BC8936BC-0357-0E2C-E053-6C04A8C0DBF4
"2020-12-10 00:00:00","Flat 44, St. Peters House, Queens Row","SE17 2PU",Flat,"Old stock",Leasehold,2,325000,51.4848158,-0.0918356,https://propertydata.co.uk/transaction/BC8936BC-0565-0E2C-E053-6C04A8C0DBF4
"2020-12-10 00:00:00","20, Sutherland Square","SE17 3EQ","Terraced house","Old stock",Freehold,5,1250000,51.485431,-0.096443,https://propertydata.co.uk/transaction/BC8936BB-2E12-0E2C-E053-6C04A8C0DBF4
"2020-12-09 00:00:00","66, Trafalgar Avenue","SE15 6NR","Terraced house","Old stock",Freehold,4,1062500,51.4848627,-0.074287,https://propertydata.co.uk/transaction/BC8936BC-03BF-0E2C-E053-6C04A8C0DBF4
"2020-11-27 00:00:00","36, Elsted Street","SE17 1QG","Terraced house","Old stock",Freehold,2,575000,51.4903614,-0.0865335,https://propertydata.co.uk/transaction/BA558B33-24B1-76EF-E053-6B04A8C0B4B7
"2020-11-25 00:00:00","60, Oxley Close","SE1 5HN",Flat,"Old stock",Freehold,1,355000,51.4886927,-0.0709525,https://propertydata.co.uk/transaction/BA558B33-2963-76EF-E053-6B04A8C0B4B7
"2020-11-17 00:00:00","99, Pages Walk","SE1 4HD","Terraced house","Old stock",Freehold,2,630000,51.493146,-0.0824681,https://propertydata.co.uk/transaction/BA558B33-0045-76EF-E053-6B04A8C0B4B7
"2020-11-13 00:00:00","139d, Chatham Street","SE17 1PA",Flat,"Old stock",Leasehold,2,470000,51.493059,-0.0871109,https://propertydata.co.uk/transaction/B82222ED-5A46-6691-E053-6B04A8C02FB2
"2020-10-29 00:00:00","104, Swan Mead","SE1 4SU",Flat,"Old stock",Leasehold,2,405000,51.4946701,-0.0821095,https://propertydata.co.uk/transaction/BEF7EBBF-5D6C-7A76-E053-6B04A8C092F7
"2020-10-16 00:00:00","8, Phelp Street","SE17 2PH","Terraced house","Old stock",Freehold,2,540000,51.484518,-0.0898905,https://propertydata.co.uk/transaction/B82222ED-57BB-6691-E053-6B04A8C02FB2
"2020-10-16 00:00:00","50, Aylesbury Road","SE17 2EH",Flat,"Old stock",Leasehold,2,440000,51.4875193,-0.0876828,https://propertydata.co.uk/transaction/B82222ED-5933-6691-E053-6B04A8C02FB2
"2020-10-16 00:00:00","18, Dragon Road","SE15 6QU",Flat,"Old stock",Leasehold,2,440000,51.4815303,-0.0809792,https://propertydata.co.uk/transaction/B5755FFE-6CD5-7D01-E053-6C04A8C036B6
"2020-10-13 00:00:00","11, Chaucer Drive","SE1 5TA",Flat,"Old stock",Leasehold,1,295000,51.4903133,-0.0741983,https://propertydata.co.uk/transaction/B5755FFE-6CF0-7D01-E053-6C04A8C036B6
"2020-10-12 00:00:00","11, Wooler Street","SE17 2ED",Flat,"Old stock",Leasehold,1,395000,51.487603,-0.0895784,https://propertydata.co.uk/transaction/B5755FFE-6E9D-7D01-E053-6C04A8C036B6
"2020-10-02 00:00:00","66a, Wooler Street","SE17 2EF",Flat,"Old stock",Leasehold,2,422000,51.4878368,-0.0883365,https://propertydata.co.uk/transaction/B5755FFE-6D90-7D01-E053-6C04A8C036B6
"2020-10-01 00:00:00","177, Trafalgar Street","SE17 2TP",Flat,"Old stock",Leasehold,3,456000,51.4884773,-0.0883111,https://propertydata.co.uk/transaction/BA558B33-25C2-76EF-E053-6B04A8C0B4B7
"2020-09-30 00:00:00","9, Ivy Church Lane","SE17 2RN",Flat,"Old stock",Leasehold,3,357500,51.4884014,-0.0784907,https://propertydata.co.uk/transaction/B5755FFE-6CF7-7D01-E053-6C04A8C036B6
"2020-09-25 00:00:00","39, Marcia Road","SE1 5XF","Terraced house","Old stock",Freehold,4,740000,51.4902948,-0.0790698,https://propertydata.co.uk/transaction/B5755FFE-6CBF-7D01-E053-6C04A8C036B6
"2020-09-18 00:00:00","3a, Parkhouse Street","SE5 7TQ",Flat,"Old stock",Leasehold,4,605000,51.4803395,-0.0880654,https://propertydata.co.uk/transaction/BEF7EBBF-5F37-7A76-E053-6B04A8C092F7
"2020-09-18 00:00:00","Flat 20, Ellery House, Beckway Street","SE17 1TN",Flat,"Old stock",Leasehold,1,267000,51.4911419,-0.0858021,https://propertydata.co.uk/transaction/B5755FFE-6D08-7D01-E053-6C04A8C036B6
"2020-09-16 00:00:00","7, Minnow Walk","SE17 2JR",Flat,"Old stock",Leasehold,1,315000,51.4900055,-0.0814919,https://propertydata.co.uk/transaction/B32EBB13-F01C-3C99-E053-6C04A8C09CA1
